,plant,country,region,customer,date,carbuilds
39291,Tehran,Iran,Middle East/Africa,Morattab,oct 2017,0
39292,Tehran,Iran,Middle East/Africa,Sollers,oct 2017,0
39293,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,0
39294,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,40
39295,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,0
39296,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,0
39297,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,0
39298,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,2142
39299,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,oct 2017,167
39300,Tehran (IKCO Diesel),Iran,Middle East/Africa,Iran Khodro,oct 2017,5
39301,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,oct 2017,2736
39302,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,oct 2017,0
39303,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,oct 2017,24781
39304,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,oct 2017,5139
39305,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,oct 2017,3680
39306,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,oct 2017,0
39307,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,oct 2017,11068
39308,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,oct 2017,8467
39309,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,0
39310,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,0
39311,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,0
39312,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,2472
39313,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,0
39314,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,15593
39315,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,oct 2017,0
39316,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,oct 2017,0
39317,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,oct 2017,0
39318,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,oct 2017,17
39319,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,oct 2017,0
39320,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,oct 2017,2893
39321,Termini Imerese,Italy,Europe,FCA,oct 2017,0
39322,Togliatti,Russia,Europe,General Motors,oct 2017,4128
39323,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,oct 2017,15538
39324,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,oct 2017,21207
39325,Toos,Iran,Middle East/Africa,Chery,oct 2017,0
39326,Torslanda,Sweden,Europe,Geely,oct 2017,0
39327,Torslanda,Sweden,Europe,Geely,oct 2017,25361
39328,Tramagal,Portugal,Europe,Daimler,oct 2017,282
39329,Trnava,Slovakia,Europe,PSA,oct 2017,30832
39330,Trollhattan,Sweden,Europe,NEVS,oct 2017,0
39331,Trollhattan,Sweden,Europe,Saab Spyker,oct 2017,0
39332,Tychy,Poland,Europe,FCA,oct 2017,21411
39333,Uddevalla-Pinin,Sweden,Europe,Pininfarina,oct 2017,0
39334,Uitenhage,South Africa,Middle East/Africa,Volkswagen,oct 2017,4185
39335,Ulyanovsk,Russia,Europe,Sollers,oct 2017,0
39336,Ulyanovsk,Russia,Europe,Sollers,oct 2017,5278
39337,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,933
39338,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,28
39339,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,74
39340,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,157
39341,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,0
39342,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,oct 2017,86
39343,Uusikaupunki,Finland,Europe,Valmet,oct 2017,11414
39344,Uusikaupunki,Finland,Europe,Valmet,oct 2017,0
39345,Uusikaupunki,Finland,Europe,Valmet,oct 2017,0
39346,Uusikaupunki,Finland,Europe,Valmet,oct 2017,0
39347,Uzlovaya,Russia,Europe,Great Wall,oct 2017,0
39348,Val di Sangro,Italy,Europe,FCA,oct 2017,24769
39349,Valencia #1,Spain,Europe,Ford,oct 2017,0
39350,Valencia #2,Spain,Europe,Ford,oct 2017,37889
39351,Valenciennes,France,Europe,PSA,oct 2017,12345
39352,Valenciennes-Onnaing,France,Europe,Toyota,oct 2017,22588
39353,Valladolid,Spain,Europe,CNH Industrial,oct 2017,2713
39354,Valladolid,Spain,Europe,Renault-Nissan-Mitsubishi,oct 2017,21566
39355,Vendas Novas,Portugal,Europe,Isuzu,oct 2017,0
39356,Vigo,Spain,Europe,PSA,oct 2017,34202
39357,Vitoria,Spain,Europe,Daimler,oct 2017,13892
39358,Vladivostok,Russia,Europe,Sollers,oct 2017,0
39359,Vladivostok,Russia,Europe,Sollers,oct 2017,2663
39360,Vladivostok,Russia,Europe,Sollers,oct 2017,0
39361,Vogosca,Bosnia-Herzegovina,Europe,Volkswagen,oct 2017,0
39362,Vrchlabi,Czech Republic,Europe,Volkswagen,oct 2017,0
39363,Vsevolozhsk,Russia,Europe,,oct 2017,2047
39364,Woerth,Germany,Europe,Daimler,oct 2017,8
39365,Woking,United Kingdom,Europe,McLaren,oct 2017,374
39366,Wolfsburg #1,Germany,Europe,Volkswagen,oct 2017,46309
39367,Wolfsburg #2,Germany,Europe,Volkswagen,oct 2017,0
39368,Wrzesnia,Poland,Europe,Volkswagen,oct 2017,3423
39369,Yelabuga,Russia,Europe,Ford,oct 2017,0
39370,Yelabuga,Russia,Europe,Ford,oct 2017,3176
39371,Yelabuga,Russia,Europe,Ford,oct 2017,0
39372,Yelabuga,Russia,Europe,Ford,oct 2017,0
39373,Yenikoy,Turkey,Europe,Ford,oct 2017,8591
39374,Zaaroura,Algeria,Middle East/Africa,,oct 2017,4226
39375,Zakarpattya,Ukraine,Europe,Volkswagen,oct 2017,659
39376,Zaporozhye,Ukraine,Europe,AvtoZAZ,oct 2017,0
39377,Zaporozhye,Ukraine,Europe,AvtoZAZ,oct 2017,0
39378,Zaporozhye,Ukraine,Europe,AvtoZAZ,oct 2017,0
39379,Zaporozhye,Ukraine,Europe,AvtoZAZ,oct 2017,223
39380,Zaragoza,Spain,Europe,PSA,oct 2017,13108
39381,Zaragoza,Spain,Europe,PSA,oct 2017,4536
39382,Zaragoza,Spain,Europe,PSA,oct 2017,17674
39383,Zeran-FSO,Poland,Europe,General Motors,oct 2017,0
39384,Zilina,Slovakia,Europe,Hyundai,oct 2017,27464
39385,Zuffenhausen,Germany,Europe,Volkswagen,oct 2017,5333
39386,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,nov 2017,0
39387,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,nov 2017,0
39388,10th of Ramadan City,Egypt,Middle East/Africa,FAW,nov 2017,0
39389,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,nov 2017,0
39390,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,nov 2017,0
39391,6th of October City,Egypt,Middle East/Africa,FAW,nov 2017,0
39392,6th of October City,Egypt,Middle East/Africa,General Motors,nov 2017,1736
39393,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,nov 2017,0
39394,6th of October City,Egypt,Middle East/Africa,General Motors,nov 2017,24
39395,6th of October City,Egypt,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,1546
39396,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,nov 2017,0
39397,6th of October City,Egypt,Middle East/Africa,General Motors,nov 2017,59
39398,6th of October City,Egypt,Middle East/Africa,Suzuki,nov 2017,62
39399,Aachen,Germany,Europe,e.GO,nov 2017,0
39400,Aachen,Germany,Europe,StreetScooter,nov 2017,347
39401,Aachen,Germany,Europe,e.GO,nov 2017,0
39402,Ain Bouchekif,Algeria,Middle East/Africa,Daimler,nov 2017,401
39403,Antwerp,Belgium,Europe,General Motors,nov 2017,0
39404,Argun,Russia,Europe,AvtoVAZ,nov 2017,704
39405,Arifye,Turkey,Europe,Otokar,nov 2017,0
39406,Arifye,Turkey,Europe,Otokar,nov 2017,0
39407,Asaka,Uzbekistan,Europe,,nov 2017,9250
39408,Asaka,Uzbekistan,Europe,,nov 2017,0
39409,Aulnay,France,Europe,PSA,nov 2017,0
39410,AutoFramos,Russia,Europe,Renault-Nissan-Mitsubishi,nov 2017,10179
39411,Avila,Spain,Europe,Renault-Nissan-Mitsubishi,nov 2017,923
39412,Bahovitsa,Bulgaria,Europe,Great Wall,nov 2017,0
39413,Bairo Canavese,Italy,Europe,Pininfarina,nov 2017,13
39414,Bairo Canavese,Italy,Europe,Pininfarina,nov 2017,0
39415,Bairo Canavese,Italy,Europe,Pininfarina,nov 2017,0
39416,Bam,Iran,Middle East/Africa,Geely,nov 2017,241
39417,Bam,Iran,Middle East/Africa,Geely,nov 2017,0
39418,Bam,Iran,Middle East/Africa,Geely,nov 2017,0
39419,Bam (IKCO Diesel),Iran,Middle East/Africa,Iran Khodro,nov 2017,0
39420,Barcelona,Spain,Europe,Renault-Nissan-Mitsubishi,nov 2017,8986
39421,Batilly,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,14666
39422,Batna (BAIC),Algeria,Middle East/Africa,BAIC,nov 2017,0
39423,Batna (Kia),Algeria,Middle East/Africa,,nov 2017,1356
39424,Benoni,South Africa,Middle East/Africa,Hyundai,nov 2017,284
39425,Birmingham,United Kingdom,Europe,SAIC,nov 2017,0
39426,Bochum,Germany,Europe,General Motors,nov 2017,0
39427,Boellinger Hoefe,Germany,Europe,Volkswagen,nov 2017,276
39428,Borisov,Belarus,Europe,Geely,nov 2017,0
39429,Born,Netherlands,Europe,BMW,nov 2017,18207
39430,Born,Netherlands,Europe,Renault-Nissan-Mitsubishi,nov 2017,0
39431,Bouira,Algeria,Middle East/Africa,CNH Industrial,nov 2017,0
39432,Bratislava,Slovakia,Europe,Volkswagen,nov 2017,17868
39433,Bratislava #2,Slovakia,Europe,Volkswagen,nov 2017,21846
39434,Bremach,Italy,Europe,Bremach,nov 2017,0
39435,Bremen #1,Germany,Europe,Daimler,nov 2017,37278
39436,Bremen #2,Germany,Europe,Daimler,nov 2017,316
39437,Brixworth,United Kingdom,Europe,Daimler,nov 2017,0
39438,Brussels,Belgium,Europe,Volkswagen,nov 2017,9871
39439,Burnaston,United Kingdom,Europe,Toyota,nov 2017,13187
39440,Bursa (Oyak),Turkey,Europe,Renault-Nissan-Mitsubishi,nov 2017,35430
39441,Bursa (Tubitak),Turkey,Europe,TUBITAK,nov 2017,0
39442,Bursa-Karsan,Turkey,Europe,Karsan,nov 2017,565
39443,Bursa-Karsan,Turkey,Europe,Karsan,nov 2017,40
39444,Bursa-Karsan,Turkey,Europe,Karsan,nov 2017,0
39445,Bursa-Tofas,Turkey,Europe,FCA,nov 2017,36646
39446,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,nov 2017,0
39447,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,nov 2017,0
39448,Cairo,Egypt,Middle East/Africa,Chery,nov 2017,0
39449,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,nov 2017,360
39450,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,nov 2017,63
39451,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,nov 2017,2
39452,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,nov 2017,0
39453,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,nov 2017,1502
39454,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,nov 2017,0
39455,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,nov 2017,0
39456,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,nov 2017,0
39457,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,nov 2017,39
39458,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,nov 2017,0
39459,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,0
39460,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,8004
39461,Cassino,Italy,Europe,FCA,nov 2017,9318
39462,Cassino,Italy,Europe,FCA,nov 2017,0
39463,Castle Bromwich,United Kingdom,Europe,Tata,nov 2017,6604
39464,Cayirova,Turkey,Europe,Isuzu,nov 2017,312
39465,Cayirova,Turkey,Europe,Isuzu,nov 2017,0
39466,Cherkask,Ukraine,Europe,Bogdan,nov 2017,0
39467,Cherkask,Ukraine,Europe,Bogdan,nov 2017,0
39468,Cherkask,Ukraine,Europe,Bogdan,nov 2017,0
39469,Cherkask,Ukraine,Europe,Bogdan,nov 2017,0
39470,Cherkask,Ukraine,Europe,Bogdan,nov 2017,0
39471,Cherkessk,Russia,Europe,Derways,nov 2017,32
39472,Cherkessk,Russia,Europe,Derways,nov 2017,145
39473,Cherkessk,Russia,Europe,Derways,nov 2017,0
39474,Cherkessk,Russia,Europe,Derways,nov 2017,0
39475,Cherkessk,Russia,Europe,Derways,nov 2017,0
39476,Cherkessk,Russia,Europe,Derways,nov 2017,0
39477,Cherkessk,Russia,Europe,Derways,nov 2017,0
39478,Cherkessk,Russia,Europe,Derways,nov 2017,0
39479,Cherkessk,Russia,Europe,Derways,nov 2017,1028
39480,Cherkessk,Russia,Europe,Derways,nov 2017,0
39481,Cologne,Germany,Europe,Ford,nov 2017,31497
39482,Coventry,United Kingdom,Europe,Multimatic,nov 2017,0
39483,Coventry,United Kingdom,Europe,Geely,nov 2017,0
39484,Craiova,Romania,Europe,Ford,nov 2017,2758
39485,Crewe,United Kingdom,Europe,Volkswagen,nov 2017,1022
39486,Dartford,United Kingdom,Europe,Caterham,nov 2017,46
39487,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,65
39488,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,528
39489,Dingolfing,Germany,Europe,BMW,nov 2017,30094
39490,Douai,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,15190
39491,Dresden,Germany,Europe,Volkswagen,nov 2017,895
39492,Dueren,Germany,Europe,StreetScooter,nov 2017,0
39493,Dusseldorf,Germany,Europe,Daimler,nov 2017,13345
39494,East London,South Africa,Middle East/Africa,Daimler,nov 2017,12553
39495,East London,South Africa,Middle East/Africa,Daimler,nov 2017,0
39496,Ebbw Vale,United Kingdom,Europe,TVR,nov 2017,0
39497,Eisenach,Germany,Europe,,nov 2017,7465
39498,Eisenach,Germany,Europe,,nov 2017,0
39499,Ellesmere Port,United Kingdom,Europe,PSA,nov 2017,5770
39500,Ellesmere Port,United Kingdom,Europe,PSA,nov 2017,0
39501,Emden,Germany,Europe,Volkswagen,nov 2017,30417
39502,Esztergom,Hungary,Europe,Suzuki,nov 2017,14946
39503,Fars,Iran,Middle East/Africa,Iran Khodro,nov 2017,1922
39504,Flins,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,19285
39505,Gaydon,United Kingdom,Europe,Aston Martin,nov 2017,416
39506,Gaydon,United Kingdom,Europe,Aston Martin,nov 2017,0
39507,Gebze,Turkey,Europe,Honda,nov 2017,2513
39508,Genk #1,Belgium,Europe,Ford,nov 2017,0
39509,Genk #2,Belgium,Europe,Ford,nov 2017,0
39510,Ghent,Belgium,Europe,Geely,nov 2017,20228
39511,Ghent,Belgium,Europe,Geely,nov 2017,63
39512,Gliwice,Poland,Europe,PSA,nov 2017,0
39513,Gliwice,Poland,Europe,PSA,nov 2017,15883
39514,Golpaigan,Iran,Middle East/Africa,Great Wall,nov 2017,0
39515,Golpaigan,Iran,Middle East/Africa,Great Wall,nov 2017,0
39516,Goodwood,United Kingdom,Europe,BMW,nov 2017,302
39517,Graz,Austria,Europe,Magna-Steyr,nov 2017,0
39518,Graz,Austria,Europe,Magna-Steyr,nov 2017,1974
39519,Graz,Austria,Europe,Magna-Steyr,nov 2017,0
39520,Graz,Austria,Europe,Magna-Steyr,nov 2017,0
39521,Graz #2,Austria,Europe,Magna-Steyr,nov 2017,6515
39522,Graz #2,Austria,Europe,Magna-Steyr,nov 2017,2573
39523,Grugliasco,Italy,Europe,FCA,nov 2017,2331
39524,Gyor,Hungary,Europe,Volkswagen,nov 2017,12636
39525,Halewood,United Kingdom,Europe,Tata,nov 2017,0
39526,Halewood,United Kingdom,Europe,Tata,nov 2017,16469
39527,Hambach,France,Europe,Daimler,nov 2017,7183
39528,Hannover,Germany,Europe,Volkswagen,nov 2017,24535
39529,Hethel,United Kingdom,Europe,Geely,nov 2017,140
39530,Illyichevsk,Ukraine,Europe,AvtoZAZ,nov 2017,0
39531,Illyichevsk,Ukraine,Europe,AvtoZAZ,nov 2017,0
39532,Illyichevsk,Ukraine,Europe,AvtoZAZ,nov 2017,0
39533,Ingolstadt #1,Germany,Europe,Volkswagen,nov 2017,34593
39534,Ingolstadt #2,Germany,Europe,Volkswagen,nov 2017,27551
39535,Isipingo,South Africa,Middle East/Africa,Toyota,nov 2017,9029
39536,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,nov 2017,12336
39537,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,nov 2017,0
39538,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,nov 2017,0
39539,Izmir,Turkey,Europe,BMC,nov 2017,0
39540,Izmit,Turkey,Europe,Hyundai,nov 2017,21000
39541,Jizzakh,Uzbekistan,Europe,PSA,nov 2017,0
39542,Kaliningrad,Russia,Europe,Avtotor,nov 2017,0
39543,Kaliningrad,Russia,Europe,Avtotor,nov 2017,1800
39544,Kaliningrad,Russia,Europe,BMW,nov 2017,0
39545,Kaliningrad,Russia,Europe,Avtotor,nov 2017,0
39546,Kaliningrad,Russia,Europe,Avtotor,nov 2017,45
39547,Kaliningrad,Russia,Europe,Avtotor,nov 2017,0
39548,Kaliningrad,Russia,Europe,Avtotor,nov 2017,0
39549,Kaliningrad,Russia,Europe,Avtotor,nov 2017,8891
39550,Kaliningrad,Russia,Europe,Avtotor,nov 2017,0
39551,Kaluga,Russia,Europe,PSA,nov 2017,287
39552,Kaluga,Russia,Europe,PSA,nov 2017,1990
39553,Kaluga,Russia,Europe,Volkswagen,nov 2017,13372
39554,Kashan,Iran,Middle East/Africa,PSA,nov 2017,1276
39555,Kashan,Iran,Middle East/Africa,PSA,nov 2017,14435
39556,Kecskemet,Hungary,Europe,Daimler,nov 2017,17281
39557,Kempston Road,South Africa,Middle East/Africa,General Motors,nov 2017,0
39558,Kenitra,Morocco,Middle East/Africa,PSA,nov 2017,0
39559,Kerman,Iran,Middle East/Africa,Kerman Khodro,nov 2017,278
39560,Kerman,Iran,Middle East/Africa,Kerman Khodro,nov 2017,435
39561,Kerman,Iran,Middle East/Africa,Kerman Khodro,nov 2017,1592
39562,Kerman,Iran,Middle East/Africa,Kerman Khodro,nov 2017,820
39563,Kerman,Iran,Middle East/Africa,Kerman Khodro,nov 2017,0
39564,Kermanshah,Iran,Middle East/Africa,Iran Khodro,nov 2017,879
39565,Khorasan,Iran,Middle East/Africa,Iran Khodro,nov 2017,479
39566,Khorasan,Iran,Middle East/Africa,Iran Khodro,nov 2017,12884
39567,Khorasan,Iran,Middle East/Africa,Iran Khodro,nov 2017,502
39568,Khorezm,Uzbekistan,Europe,,nov 2017,172
39569,Khorezm,Uzbekistan,Europe,,nov 2017,1550
39570,Kocaeli-Otosan,Turkey,Europe,Ford,nov 2017,28923
39571,Kolin,Czech Republic,Europe,,nov 2017,16169
39572,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,0
39573,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,0
39574,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,160
39575,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,71
39576,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,282
39577,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,1
39578,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,7
39579,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,0
39580,Kostanay,Kazakhstan,Europe,AllurGroup,nov 2017,0
39581,Kragujevac,Serbia,Europe,FCA,nov 2017,6058
39582,Kremenchug,Ukraine,Europe,KrASZ,nov 2017,0
39583,Kremenchug,Ukraine,Europe,KrASZ,nov 2017,0
39584,Kvasiny,Czech Republic,Europe,Volkswagen,nov 2017,33290
39585,Leipzig,Germany,Europe,BMW,nov 2017,22851
39586,Leipzig,Germany,Europe,Volkswagen,nov 2017,19526
39587,Linares,Spain,Europe,Santana,nov 2017,0
39588,Lipetsk,Russia,Europe,Great Wall,nov 2017,177
39589,Lipetsk,Russia,Europe,Great Wall,nov 2017,0
39590,Lipetsk (Lifan),Russia,Europe,Lifan,nov 2017,0
39591,Ludwigsfelde,Germany,Europe,Daimler,nov 2017,5818
39592,Luton IBC #2,United Kingdom,Europe,,nov 2017,0
39593,Luton IBC #2,United Kingdom,Europe,,nov 2017,4668
39594,Macchia d'Isernia,Italy,Europe,DR Motor,nov 2017,0
39595,Madrid,Spain,Europe,PSA,nov 2017,4585
39596,Malvern Link,United Kingdom,Europe,Morgan,nov 2017,47
39597,Mangualde,Portugal,Europe,PSA,nov 2017,5354
39598,Maranello,Italy,Europe,Ferrari,nov 2017,4
39599,Maranello,Italy,Europe,Ferrari,nov 2017,580
39600,Martorell,Spain,Europe,Volkswagen,nov 2017,51714
39601,Maubeuge,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,17538
39602,Mazandaran,Iran,Middle East/Africa,Iran Khodro,nov 2017,3303
39603,Melfi,Italy,Europe,FCA,nov 2017,32268
39604,Mikhaylovsk,Russia,Europe,Derways,nov 2017,147
39605,Mirafiori,Italy,Europe,FCA,nov 2017,3353
39606,Mlada Boleslav,Czech Republic,Europe,Volkswagen,nov 2017,66351
39607,Modena,Italy,Europe,FCA,nov 2017,329
39608,Modiran,Iran,Middle East/Africa,Chery,nov 2017,6367
39609,Molsheim,France,Europe,Volkswagen,nov 2017,7
39610,Moscovia,Russia,Europe,Daimler,nov 2017,0
39611,Mosel,Germany,Europe,Volkswagen,nov 2017,32376
39612,Mulhouse,France,Europe,PSA,nov 2017,29024
39613,Munich,Germany,Europe,BMW,nov 2017,17935
39614,Naberezhnyie Chelny,Russia,Europe,Ford,nov 2017,0
39615,Naberezhnyie Chelny,Russia,Europe,Ford,nov 2017,1038
39616,Naberezhnyie Chelny,Russia,Europe,Ford,nov 2017,0
39617,Neckarsulm #1,Germany,Europe,Volkswagen,nov 2017,20019
39618,Neckarsulm #2,Germany,Europe,Volkswagen,nov 2017,0
39619,Nitra,Slovakia,Europe,Tata,nov 2017,0
39620,Nizhny Novgorod,Russia,Europe,GAZ,nov 2017,617
39621,Nizhny Novgorod,Russia,Europe,GAZ,nov 2017,6005
39622,Nizhny Novgorod,Russia,Europe,GAZ,nov 2017,0
39623,Nizhny Novgorod,Russia,Europe,GAZ,nov 2017,2640
39624,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,nov 2017,11442
39625,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,nov 2017,9867
39626,Obchak,Belarus,Europe,Unison,nov 2017,0
39627,Obchak,Belarus,Europe,Unison,nov 2017,0
39628,Obchak,Belarus,Europe,Unison,nov 2017,258
39629,Oran,Algeria,Middle East/Africa,,nov 2017,0
39630,Osnabruck,Germany,Europe,Volkswagen,nov 2017,1912
39631,Ostrava,Czech Republic,Europe,Hyundai,nov 2017,29480
39632,Oued Tlelat,Algeria,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,4388
39633,Ouled Haddadj,Algeria,Middle East/Africa,,nov 2017,168
39634,Ovar,Portugal,Europe,Toyota,nov 2017,152
39635,Oxford,United Kingdom,Europe,BMW,nov 2017,22034
39636,Palencia,Spain,Europe,Renault-Nissan-Mitsubishi,nov 2017,32091
39637,Pamplona,Spain,Europe,Volkswagen,nov 2017,26183
39638,Pitesti-Colibasi,Romania,Europe,Renault-Nissan-Mitsubishi,nov 2017,33298
39639,Poissy,France,Europe,PSA,nov 2017,19739
39640,Pomigliano,Italy,Europe,FCA,nov 2017,16808
39641,Pontedera,Italy,Europe,Piaggio,nov 2017,0
39642,Pontedera,Italy,Europe,Piaggio,nov 2017,334
39643,Port Elizabeth,South Africa,Middle East/Africa,BAIC,nov 2017,0
39644,Port Elizabeth,South Africa,Middle East/Africa,BAIC,nov 2017,0
39645,Poznan,Poland,Europe,Volkswagen,nov 2017,23057
39646,Prospecton,South Africa,Middle East/Africa,Toyota,nov 2017,1520
39647,Rastatt,Germany,Europe,Daimler,nov 2017,27095
39648,Rayen,Iran,Middle East/Africa,FAW,nov 2017,0
39649,Rayen,Iran,Middle East/Africa,FAW,nov 2017,0
39650,Rayen,Iran,Middle East/Africa,FAW,nov 2017,0
39651,Regensburg,Germany,Europe,BMW,nov 2017,31873
39652,Relizane (GICM-Ford),Algeria,Middle East/Africa,Ford,nov 2017,0
39653,Relizane (SOVAC-VW),Algeria,Middle East/Africa,Volkswagen,nov 2017,3583
39654,Rennes,France,Europe,PSA,nov 2017,26
39655,Rennes,France,Europe,PSA,nov 2017,13725
39656,Rosslyn,South Africa,Middle East/Africa,BMW,nov 2017,5952
39657,Rosslyn,South Africa,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,2929
39658,Rosslyn,South Africa,Middle East/Africa,Tata,nov 2017,40
39659,Russelsheim,Germany,Europe,PSA,nov 2017,14977
39660,Saarlouis,Germany,Europe,Ford,nov 2017,34764
39661,Saida,Algeria,Middle East/Africa,Suzuki,nov 2017,0
39662,Sakarya,Turkey,Europe,Toyota,nov 2017,24942
39663,Salafchegan,Iran,Middle East/Africa,Hyundai,nov 2017,70
39664,Sandouville,France,Europe,Renault-Nissan-Mitsubishi,nov 2017,13870
39665,Sant-Agata,Italy,Europe,Volkswagen,nov 2017,401
39666,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,0
39667,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,0
39668,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,1869
39669,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,nov 2017,478
39670,Semey,Kazakhstan,Europe,SemAZ,nov 2017,0
39671,Semnan,Iran,Middle East/Africa,Farda Khodro,nov 2017,931
39672,Semnan,Iran,Middle East/Africa,Farda Khodro,nov 2017,0
39673,Setubal,Portugal,Europe,Volkswagen,nov 2017,16704
39674,Shushary,Russia,Europe,General Motors,nov 2017,0
39675,Silverton,South Africa,Middle East/Africa,Ford,nov 2017,10083
39676,Silverton,South Africa,Middle East/Africa,Ford,nov 2017,0
39677,Sindelfingen #1,Germany,Europe,Daimler,nov 2017,30331
39678,Sindelfingen #2,Germany,Europe,Daimler,nov 2017,1795
